name, description, effectValue, effectValue2
素早さ強化　Lv11, 素早さが11上昇する。, 11, 0
素早さ強化　Lv12, 素早さが12上昇する。, 12, 0
素早さ強化　Lv13, 素早さが13上昇する。, 13, 0
素早さ強化　Lv14, 素早さが14上昇する。, 14, 0
素早さ強化　Lv15, 素早さが15上昇する。, 15, 0
スキル強化　Lv1, 装備しているキャラの攻撃スキルのダメージを105％にする。（回復スキルは効果なし）, 0.05, 0
スキル強化　Lv2, 装備しているキャラの攻撃スキルのダメージを106.5％にする。（回復スキルは効果なし）, 0.065, 0
スキル強化　Lv3, 装備しているキャラの攻撃スキルのダメージを108％にする。（回復スキルは効果なし）, 0.08, 0
スキル強化　Lv4, 装備しているキャラの攻撃スキルのダメージを109.5％にする。（回復スキルは効果なし）, 0.095, 0
スキル強化　Lv5, 装備しているキャラの攻撃スキルのダメージを111％にする。（回復スキルは効果なし）, 0.11, 0
スキル強化　Lv6, 装備しているキャラの攻撃スキルのダメージを112.5％にする。（回復スキルは効果なし）, 0.125, 0
スキル強化　Lv7, 装備しているキャラの攻撃スキルのダメージを114％にする。（回復スキルは効果なし）, 0.14, 0
スキル強化　Lv8, 装備しているキャラの攻撃スキルのダメージを115.5％にする。（回復スキルは効果なし）, 0.155, 0
スキル強化　Lv9, 装備しているキャラの攻撃スキルのダメージを117％にする。（回復スキルは効果なし）, 0.17, 0
スキル強化　Lv10, 装備しているキャラの攻撃スキルのダメージを118.5％にする。（回復スキルは効果なし）, 0.185, 0
スキル強化　Lv11, 装備しているキャラの攻撃スキルのダメージを120％にする。（回復スキルは効果なし）, 0.2, 0
スキル強化　Lv12, 装備しているキャラの攻撃スキルのダメージを121.5％にする。（回復スキルは効果なし）, 0.215, 0
スキル強化　Lv13, 装備しているキャラの攻撃スキルのダメージを123％にする。（回復スキルは効果なし）, 0.23, 0
スキル強化　Lv14, 装備しているキャラの攻撃スキルのダメージを124.5％にする。（回復スキルは効果なし）, 0.245, 0
スキル強化　Lv15, 装備しているキャラの攻撃スキルのダメージを126％にする。（回復スキルは効果なし）, 0.26, 0
物理・攻防強化　Lv1, 複数のステータスが上昇する。物攻+20、物防+10上昇, 0, 0
物理・攻防強化　Lv2, 複数のステータスが上昇する。物攻+40、物防+20上昇, 0, 0
物理・攻防強化　Lv3, 複数のステータスが上昇する。物攻+60、物防+30上昇, 0, 0
物理・攻防強化　Lv4, 複数のステータスが上昇する。物攻+80、物防+40上昇, 0, 0
物理・攻防強化　Lv5, 複数のステータスが上昇する。物攻+100、物防+50上昇, 0, 0
物理・攻防強化　Lv6, 複数のステータスが上昇する。物攻+120、物防+60上昇, 0, 0
物理・攻防強化　Lv7, 複数のステータスが上昇する。物攻+140、物防+70上昇, 0, 0
物理・攻防強化　Lv8, 複数のステータスが上昇する。物攻+160、物防+80上昇, 0, 0
物理・攻防強化　Lv9, 複数のステータスが上昇する。物攻+180、物防+90上昇, 0, 0
物理・攻防強化　Lv10, 複数のステータスが上昇する。物攻+200、物防+100上昇, 0, 0
物理・攻防強化　Lv11, 複数のステータスが上昇する。物攻+220、物防+110上昇, 0, 0
物理・攻防強化　Lv12, 複数のステータスが上昇する。物攻+240、物防+120上昇, 0, 0
物理・攻防強化　Lv13, 複数のステータスが上昇する。物攻+260、物防+130上昇, 0, 0
物理・攻防強化　Lv14, 複数のステータスが上昇する。物攻+280、物防+140上昇, 0, 0
物理・攻防強化　Lv15, 複数のステータスが上昇する。物攻+300、物防+150上昇, 0, 0
物理・攻速強化　Lv1, 複数のステータスが上昇する。物攻+20、素早さ+1上昇, 0, 0
物理・攻速強化　Lv2, 複数のステータスが上昇する。物攻+40、素早さ+2上昇, 0, 0
物理・攻速強化　Lv3, 複数のステータスが上昇する。物攻+60、素早さ+3上昇, 0, 0
物理・攻速強化　Lv4, 複数のステータスが上昇する。物攻+80、素早さ+4上昇, 0, 0
物理・攻速強化　Lv5, 複数のステータスが上昇する。物攻+100、素早さ+5上昇, 0, 0
物理・攻速強化　Lv6, 複数のステータスが上昇する。物攻+120、素早さ+6上昇, 0, 0
物理・攻速強化　Lv7, 複数のステータスが上昇する。物攻+140、素早さ+7上昇, 0, 0
物理・攻速強化　Lv8, 複数のステータスが上昇する。物攻+160、素早さ+8上昇, 0, 0
物理・攻速強化　Lv9, 複数のステータスが上昇する。物攻+180、素早さ+9上昇, 0, 0
物理・攻速強化　Lv10, 複数のステータスが上昇する。物攻+200、素早さ+10上昇, 0, 0
物理・攻速強化　Lv11, 複数のステータスが上昇する。物攻+220、素早さ+11上昇, 0, 0
物理・攻速強化　Lv12, 複数のステータスが上昇する。物攻+240、素早さ+12上昇, 0, 0
物理・攻速強化　Lv13, 複数のステータスが上昇する。物攻+260、素早さ+13上昇, 0, 0
物理・攻速強化　Lv14, 複数のステータスが上昇する。物攻+280、素早さ+14上昇, 0, 0
物理・攻速強化　Lv15, 複数のステータスが上昇する。物攻+300、素早さ+15上昇, 0, 0
物理・防速強化　Lv1, 複数のステータスが上昇する。物防+10、素早さ+1上昇, 0, 0
物理・防速強化　Lv2, 複数のステータスが上昇する。物防+20、素早さ+2上昇, 0, 0
物理・防速強化　Lv3, 複数のステータスが上昇する。物防+30、素早さ+3上昇, 0, 0
物理・防速強化　Lv4, 複数のステータスが上昇する。物防+40、素早さ+4上昇, 0, 0
物理・防速強化　Lv5, 複数のステータスが上昇する。物防+50、素早さ+5上昇, 0, 0
物理・防速強化　Lv6, 複数のステータスが上昇する。物防+60、素早さ+6上昇, 0, 0
物理・防速強化　Lv7, 複数のステータスが上昇する。物防+70、素早さ+7上昇, 0, 0
物理・防速強化　Lv8, 複数のステータスが上昇する。物防+80、素早さ+8上昇, 0, 0
物理・防速強化　Lv9, 複数のステータスが上昇する。物防+90、素早さ+9上昇, 0, 0
物理・防速強化　Lv10, 複数のステータスが上昇する。物防+100、素早さ+10上昇, 0, 0
物理・防速強化　Lv11, 複数のステータスが上昇する。物防+110、素早さ+11上昇, 0, 0
物理・防速強化　Lv12, 複数のステータスが上昇する。物防+120、素早さ+12上昇, 0, 0
物理・防速強化　Lv13, 複数のステータスが上昇する。物防+130、素早さ+13上昇, 0, 0
物理・防速強化　Lv14, 複数のステータスが上昇する。物防+140、素早さ+14上昇, 0, 0
物理・防速強化　Lv15, 複数のステータスが上昇する。物防+150、素早さ+15上昇, 0, 0
魔法・攻防強化　Lv1, 複数のステータスが上昇する。魔攻+20、魔防+10上昇, 0, 0
魔法・攻防強化　Lv2, 複数のステータスが上昇する。魔攻+40、魔防+20上昇, 0, 0
魔法・攻防強化　Lv3, 複数のステータスが上昇する。魔攻+60、魔防+30上昇, 0, 0
魔法・攻防強化　Lv4, 複数のステータスが上昇する。魔攻+80、魔防+40上昇, 0, 0
魔法・攻防強化　Lv5, 複数のステータスが上昇する。魔攻+100、魔防+50上昇, 0, 0
魔法・攻防強化　Lv6, 複数のステータスが上昇する。魔攻+120、魔防+60上昇, 0, 0
魔法・攻防強化　Lv7, 複数のステータスが上昇する。魔攻+140、魔防+70上昇, 0, 0
魔法・攻防強化　Lv8, 複数のステータスが上昇する。魔攻+160、魔防+80上昇, 0, 0
魔法・攻防強化　Lv9, 複数のステータスが上昇する。魔攻+180、魔防+90上昇, 0, 0
魔法・攻防強化　Lv10, 複数のステータスが上昇する。魔攻+200、魔防+100上昇, 0, 0
魔法・攻防強化　Lv11, 複数のステータスが上昇する。魔攻+220、魔防+110上昇, 0, 0
魔法・攻防強化　Lv12, 複数のステータスが上昇する。魔攻+240、魔防+120上昇, 0, 0
魔法・攻防強化　Lv13, 複数のステータスが上昇する。魔攻+260、魔防+130上昇, 0, 0
魔法・攻防強化　Lv14, 複数のステータスが上昇する。魔攻+280、魔防+140上昇, 0, 0
魔法・攻防強化　Lv15, 複数のステータスが上昇する。魔攻+300、魔防+150上昇, 0, 0
魔法・攻速強化　Lv1, 複数のステータスが上昇する。魔攻+20、素早さ+1上昇, 0, 0
魔法・攻速強化　Lv2, 複数のステータスが上昇する。魔攻+40、素早さ+2上昇, 0, 0
魔法・攻速強化　Lv3, 複数のステータスが上昇する。魔攻+60、素早さ+3上昇, 0, 0
魔法・攻速強化　Lv4, 複数のステータスが上昇する。魔攻+80、素早さ+4上昇, 0, 0
魔法・攻速強化　Lv5, 複数のステータスが上昇する。魔攻+100、素早さ+5上昇, 0, 0
魔法・攻速強化　Lv6, 複数のステータスが上昇する。魔攻+120、素早さ+6上昇, 0, 0
魔法・攻速強化　Lv7, 複数のステータスが上昇する。魔攻+140、素早さ+7上昇, 0, 0
魔法・攻速強化　Lv8, 複数のステータスが上昇する。魔攻+160、素早さ+8上昇, 0, 0
魔法・攻速強化　Lv9, 複数のステータスが上昇する。魔攻+180、素早さ+9上昇, 0, 0
魔法・攻速強化　Lv10, 複数のステータスが上昇する。魔攻+200、素早さ+10上昇, 0, 0
魔法・攻速強化　Lv11, 複数のステータスが上昇する。魔攻+220、素早さ+11上昇, 0, 0
魔法・攻速強化　Lv12, 複数のステータスが上昇する。魔攻+240、素早さ+12上昇, 0, 0
魔法・攻速強化　Lv13, 複数のステータスが上昇する。魔攻+260、素早さ+13上昇, 0, 0
魔法・攻速強化　Lv14, 複数のステータスが上昇する。魔攻+280、素早さ+14上昇, 0, 0
魔法・攻速強化　Lv15, 複数のステータスが上昇する。魔攻+300、素早さ+15上昇, 0, 0
魔法・防速強化　Lv1, 複数のステータスが上昇する。魔防+10、素早さ+1上昇, 0, 0
魔法・防速強化　Lv2, 複数のステータスが上昇する。魔防+20、素早さ+2上昇, 0, 0
魔法・防速強化　Lv3, 複数のステータスが上昇する。魔防+30、素早さ+3上昇, 0, 0
魔法・防速強化　Lv4, 複数のステータスが上昇する。魔防+40、素早さ+4上昇, 0, 0
魔法・防速強化　Lv5, 複数のステータスが上昇する。魔防+50、素早さ+5上昇, 0, 0
魔法・防速強化　Lv6, 複数のステータスが上昇する。魔防+60、素早さ+6上昇, 0, 0
魔法・防速強化　Lv7, 複数のステータスが上昇する。魔防+70、素早さ+7上昇, 0, 0
魔法・防速強化　Lv8, 複数のステータスが上昇する。魔防+80、素早さ+8上昇, 0, 0
魔法・防速強化　Lv9, 複数のステータスが上昇する。魔防+90、素早さ+9上昇, 0, 0
魔法・防速強化　Lv10, 複数のステータスが上昇する。魔防+100、素早さ+10上昇, 0, 0
魔法・防速強化　Lv11, 複数のステータスが上昇する。魔防+110、素早さ+11上昇, 0, 0
魔法・防速強化　Lv12, 複数のステータスが上昇する。魔防+120、素早さ+12上昇, 0, 0
魔法・防速強化　Lv13, 複数のステータスが上昇する。魔防+130、素早さ+13上昇, 0, 0
魔法・防速強化　Lv14, 複数のステータスが上昇する。魔防+140、素早さ+14上昇, 0, 0
魔法・防速強化　Lv15, 複数のステータスが上昇する。魔防+150、素早さ+15上昇, 0, 0
